study_id,id,Group,Trial,Condition,Salience,Direction,TrialDirection,Level,Change,Accuracy,Confidence,Arousal,flag_zero_variance,exclusion_reason
4,12307,Breath,5,highSalienceDec,High,NoChange,Slower,0.529407016,0,1,4,4,FALSE,included
4,12307,Breath,6,highSalienceDec,High,NoChange,Slower,0.490348089,0,0,3,4,FALSE,included
4,12307,Breath,7,highSalienceDec,High,Slower,Slower,0.574376061,0.574376061,1,3,4,FALSE,included
4,12307,Breath,8,highSalienceDec,High,Slower,Slower,0.538667182,0.538667182,0,3,4,FALSE,included
4,12307,Breath,9,highSalienceDec,High,Slower,Slower,0.612732488,0.612732488,1,3,3,FALSE,included
4,12307,Breath,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,1,3,4,FALSE,included
4,12307,Breath,1,lowSalienceDec,Low,Slower,Slower,0.290866253,0.290866253,1,3,4,FALSE,included
4,12307,Breath,2,lowSalienceDec,Low,Slower,Slower,0.194847948,0.194847948,1,3,4,FALSE,included
4,12307,Breath,3,lowSalienceDec,Low,NoChange,Slower,0.115692875,0,1,3,4,FALSE,included
4,12307,Breath,4,lowSalienceDec,Low,Slower,Slower,0.04255853,0.04255853,0,3,4,FALSE,included
4,12307,Breath,5,lowSalienceDec,Low,NoChange,Slower,0.179695698,0,1,3,4,FALSE,included
4,12307,Breath,6,lowSalienceDec,Low,Slower,Slower,0.138494169,0.138494169,0,3,4,FALSE,included
4,12307,Breath,7,lowSalienceDec,Low,Slower,Slower,0.227936271,0.227936271,0,3,4,FALSE,included
4,12307,Breath,8,lowSalienceDec,Low,Slower,Slower,0.329903802,0.329903802,0,3,4,FALSE,included
4,12307,Breath,9,lowSalienceDec,Low,NoChange,Slower,0.466317901,0,1,3,4,FALSE,included
4,12307,Breath,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,0,3,4,FALSE,included
4,12307,Breath,1,lowSalienceAcc,Low,Faster,Faster,0.660005904,-0.660005904,1,3,4,FALSE,included
4,12307,Breath,2,lowSalienceAcc,Low,Faster,Faster,0.581129105,-0.581129105,0,3,4,FALSE,included
4,12307,Breath,3,lowSalienceAcc,Low,NoChange,Faster,0.735375071,0,1,3,4,FALSE,included
4,12307,Breath,4,lowSalienceAcc,Low,Faster,Faster,0.683184934,-0.683184934,1,3,4,FALSE,included
4,12307,Breath,5,lowSalienceAcc,Low,Faster,Faster,0.644533732,-0.644533732,1,3,4,FALSE,included
4,12307,Breath,6,lowSalienceAcc,Low,Faster,Faster,0.614546468,-0.614546468,1,5,3,FALSE,included
4,12307,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.58703827,-0.58703827,1,3,4,FALSE,included
4,12307,Breath,8,lowSalienceAcc,Low,Faster,Faster,0.564953487,-0.564953487,0,2,4,FALSE,included
4,12307,Breath,9,lowSalienceAcc,Low,Faster,Faster,0.612542712,-0.612542712,1,3,4,FALSE,included
4,12307,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,4,3,FALSE,included
4,12307,Breath,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,0,3,3,FALSE,included
4,12307,Breath,2,highSalienceAcc,High,Faster,Faster,0.513886737,-0.513886737,1,3,3,FALSE,included
4,12307,Breath,3,highSalienceAcc,High,NoChange,Faster,0.435497046,0,0,3,3,FALSE,included
4,12307,Breath,4,highSalienceAcc,High,Faster,Faster,0.585936155,-0.585936155,0,3,3,FALSE,included
4,12307,Breath,5,highSalienceAcc,High,Faster,Faster,0.750771711,-0.750771711,1,3,4,FALSE,included
4,12307,Breath,6,highSalienceAcc,High,Faster,Faster,0.689726922,-0.689726922,1,3,3,FALSE,included
4,12307,Breath,7,highSalienceAcc,High,Faster,Faster,0.645693276,-0.645693276,1,3,3,FALSE,included
4,12307,Breath,8,highSalienceAcc,High,Faster,Faster,0.612597052,-0.612597052,1,4,3,FALSE,included
4,12307,Breath,9,highSalienceAcc,High,Faster,Faster,0.583907505,-0.583907505,1,4,3,FALSE,included
4,12319,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,5,4,FALSE,included
4,12319,Breath,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,1,6,5,FALSE,included
4,12319,Breath,2,highSalienceAcc,High,Faster,Faster,0.194847948,-0.194847948,1,5,5,FALSE,included
4,12319,Breath,3,highSalienceAcc,High,Faster,Faster,0.115692875,-0.115692875,0,6,5,FALSE,included
4,12319,Breath,4,highSalienceAcc,High,Faster,Faster,0.254200718,-0.254200718,1,5,5,FALSE,included
4,12319,Breath,5,highSalienceAcc,High,Faster,Faster,0.205495959,-0.205495959,0,5,5,FALSE,included
4,12319,Breath,6,highSalienceAcc,High,NoChange,Faster,0.296477447,0,1,6,6,FALSE,included
4,12319,Breath,7,highSalienceAcc,High,Faster,Faster,0.258959474,-0.258959474,1,4,4,FALSE,included
4,12319,Breath,8,highSalienceAcc,High,Faster,Faster,0.230614934,-0.230614934,0,4,5,FALSE,included
4,12319,Breath,9,highSalienceAcc,High,NoChange,Faster,0.294804448,0,0,4,2,FALSE,included
4,12319,Breath,0,lowSalienceDec,Low,NoChange,Slower,0.422912,0,0,5,2,FALSE,included
4,12319,Breath,1,lowSalienceDec,Low,NoChange,Slower,0.660005904,0,1,5,5,FALSE,included
4,12319,Breath,2,lowSalienceDec,Low,Slower,Slower,0.581129105,0.581129105,0,5,5,FALSE,included
4,12319,Breath,3,lowSalienceDec,Low,Slower,Slower,0.735375071,0.735375071,1,6,4,FALSE,included
4,12319,Breath,4,lowSalienceDec,Low,Slower,Slower,0.683184934,0.683184934,1,6,2,FALSE,included
4,12319,Breath,5,lowSalienceDec,Low,Slower,Slower,0.644533732,0.644533732,1,5,3,FALSE,included
4,12319,Breath,6,lowSalienceDec,Low,Slower,Slower,0.614546468,0.614546468,0,6,4,FALSE,included
4,12319,Breath,7,lowSalienceDec,Low,NoChange,Slower,0.674686675,0,0,4,4,FALSE,included
4,12319,Breath,8,lowSalienceDec,Low,Slower,Slower,0.73099146,0.73099146,0,6,6,FALSE,included
4,12319,Breath,9,lowSalienceDec,Low,Slower,Slower,0.81542558,0.81542558,0,4,5,FALSE,included
4,12319,Breath,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,0,5,5,FALSE,included
4,12319,Breath,1,highSalienceDec,High,Slower,Slower,0.660005904,0.660005904,0,3,4,FALSE,included
4,12319,Breath,2,highSalienceDec,High,Slower,Slower,0.832034786,0.832034786,1,4,2,FALSE,included
4,12319,Breath,3,highSalienceDec,High,NoChange,Slower,0.774819838,0,0,5,4,FALSE,included
4,12319,Breath,4,highSalienceDec,High,NoChange,Slower,0.876436221,0,0,5,6,FALSE,included
4,12319,Breath,5,highSalienceDec,High,Slower,Slower,0.99847272,0.99847272,1,5,5,FALSE,included
4,12319,Breath,6,highSalienceDec,High,Slower,Slower,0.955048393,0.955048393,1,5,5,FALSE,included
4,12319,Breath,7,highSalienceDec,High,Slower,Slower,0.92163593,0.92163593,0,5,5,FALSE,included
4,12319,Breath,8,highSalienceDec,High,NoChange,Slower,0.983003345,0,1,5,5,FALSE,included
4,12319,Breath,9,highSalienceDec,High,Slower,Slower,0.955810781,0.955810781,0,5,4,FALSE,included
4,12319,Breath,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,6,6,FALSE,included
4,12319,Breath,1,lowSalienceAcc,Low,NoChange,Faster,0.290866253,0,1,4,4,FALSE,included
4,12319,Breath,2,lowSalienceAcc,Low,Faster,Faster,0.194847948,-0.194847948,0,6,6,FALSE,included
4,12319,Breath,3,lowSalienceAcc,Low,Faster,Faster,0.370126814,-0.370126814,1,6,6,FALSE,included
4,12319,Breath,4,lowSalienceAcc,Low,Faster,Faster,0.306922398,-0.306922398,0,4,5,FALSE,included
4,12319,Breath,5,lowSalienceAcc,Low,Faster,Faster,0.419056205,-0.419056205,0,5,5,FALSE,included
4,12319,Breath,6,lowSalienceAcc,Low,NoChange,Faster,0.548802084,0,0,5,5,FALSE,included
4,12319,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.718700273,-0.718700273,1,6,6,FALSE,included
4,12319,Breath,8,lowSalienceAcc,Low,Faster,Faster,0.649679005,-0.649679005,1,6,6,FALSE,included
4,12319,Breath,9,lowSalienceAcc,Low,Faster,Faster,0.601891854,-0.601891854,0,5,5,FALSE,included
4,12322,Breath,0,lowSalienceDec,Low,NoChange,Slower,0.422912,0,0,5,3,FALSE,included
4,12322,Breath,1,lowSalienceDec,Low,Slower,Slower,0.660005904,0.660005904,1,5,2,FALSE,included
4,12322,Breath,2,lowSalienceDec,Low,Slower,Slower,0.581129105,0.581129105,0,5,3,FALSE,included
4,12322,Breath,3,lowSalienceDec,Low,Slower,Slower,0.735375071,0.735375071,0,5,3,FALSE,included
4,12322,Breath,4,lowSalienceDec,Low,Slower,Slower,0.882435715,0.882435715,1,4,3,FALSE,included
4,12322,Breath,5,lowSalienceDec,Low,Slower,Slower,0.832030078,0.832030078,0,4,4,FALSE,included
4,12322,Breath,6,lowSalienceDec,Low,Slower,Slower,0.94175978,0.94175978,1,4,2,FALSE,included
4,12322,Breath,7,lowSalienceDec,Low,NoChange,Slower,0.901882051,0,0,4,3,FALSE,included
4,12322,Breath,8,lowSalienceDec,Low,Slower,Slower,0.981703765,0.981703765,0,4,2,FALSE,included
4,12322,Breath,9,lowSalienceDec,Low,Slower,Slower,1.077321868,1.077321868,1,4,2,FALSE,included
4,12322,Breath,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,0,4,3,FALSE,included
4,12322,Breath,1,highSalienceDec,High,Slower,Slower,0.660005904,0.660005904,1,3,3,FALSE,included
4,12322,Breath,2,highSalienceDec,High,Slower,Slower,0.581129105,0.581129105,0,3,3,FALSE,included
4,12322,Breath,3,highSalienceDec,High,Slower,Slower,0.735375071,0.735375071,0,4,3,FALSE,included
4,12322,Breath,4,highSalienceDec,High,Slower,Slower,0.882435715,0.882435715,0,4,3,FALSE,included
4,12322,Breath,5,highSalienceDec,High,NoChange,Slower,1.022526101,0,0,4,3,FALSE,included
4,12322,Breath,6,highSalienceDec,High,NoChange,Slower,1.128710212,0,1,4,3,FALSE,included
4,12322,Breath,7,highSalienceDec,High,NoChange,Slower,1.087926096,0,1,4,3,FALSE,included
4,12322,Breath,8,highSalienceDec,High,Slower,Slower,1.055083423,1.055083423,1,3,3,FALSE,included
4,12322,Breath,9,highSalienceDec,High,Slower,Slower,1.027817894,1.027817894,0,4,3,FALSE,included
4,12322,Breath,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,5,3,FALSE,included
4,12322,Breath,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,0,4,3,FALSE,included
4,12322,Breath,2,lowSalienceAcc,Low,Faster,Faster,0.513886737,-0.513886737,1,5,3,FALSE,included
4,12322,Breath,3,lowSalienceAcc,Low,Faster,Faster,0.435497046,-0.435497046,0,5,3,FALSE,included
4,12322,Breath,4,lowSalienceAcc,Low,Faster,Faster,0.585936155,-0.585936155,0,3,3,FALSE,included
4,12322,Breath,5,lowSalienceAcc,Low,Faster,Faster,0.750771711,-0.750771711,0,4,3,FALSE,included
4,12322,Breath,6,lowSalienceAcc,Low,Faster,Faster,0.900759229,-0.900759229,1,4,3,FALSE,included
4,12322,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.846193011,-0.846193011,1,4,3,FALSE,included
4,12322,Breath,8,lowSalienceAcc,Low,Faster,Faster,0.804958119,-0.804958119,1,4,3,FALSE,included
4,12322,Breath,9,lowSalienceAcc,Low,Faster,Faster,0.771985602,-0.771985602,0,4,3,FALSE,included
4,12322,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,0,3,3,FALSE,included
4,12322,Breath,1,highSalienceAcc,High,Faster,Faster,0.660005904,-0.660005904,0,3,3,FALSE,included
4,12322,Breath,2,highSalienceAcc,High,Faster,Faster,0.832034786,-0.832034786,1,3,3,FALSE,included
4,12322,Breath,3,highSalienceAcc,High,NoChange,Faster,0.774819838,0,0,3,3,FALSE,included
4,12322,Breath,4,highSalienceAcc,High,Faster,Faster,0.876436221,-0.876436221,1,3,3,FALSE,included
4,12322,Breath,5,highSalienceAcc,High,Faster,Faster,0.835908566,-0.835908566,1,3,3,FALSE,included
4,12322,Breath,6,highSalienceAcc,High,NoChange,Faster,0.804207668,0,0,3,3,FALSE,included
4,12322,Breath,7,highSalienceAcc,High,NoChange,Faster,0.869377058,0,1,3,3,FALSE,included
4,12322,Breath,8,highSalienceAcc,High,NoChange,Faster,0.841023801,0,0,3,3,FALSE,included
4,12322,Breath,9,highSalienceAcc,High,Faster,Faster,0.899507516,-0.899507516,1,3,3,FALSE,included
4,12325,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,6,6,FALSE,included
4,12325,Breath,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,1,6,6,FALSE,included
4,12325,Breath,2,highSalienceAcc,High,NoChange,Faster,0.194847948,0,0,5,5,FALSE,included
4,12325,Breath,3,highSalienceAcc,High,Faster,Faster,0.370126814,-0.370126814,0,3,3,FALSE,included
4,12325,Breath,4,highSalienceAcc,High,Faster,Faster,0.523699206,-0.523699206,1,5,3,FALSE,included
4,12325,Breath,5,highSalienceAcc,High,Faster,Faster,0.451237533,-0.451237533,1,5,3,FALSE,included
4,12325,Breath,6,highSalienceAcc,High,Faster,Faster,0.40557599,-0.40557599,1,4,5,FALSE,included
4,12325,Breath,7,highSalienceAcc,High,Faster,Faster,0.372754571,-0.372754571,1,4,6,FALSE,included
4,12325,Breath,8,highSalienceAcc,High,Faster,Faster,0.344539261,-0.344539261,0,5,2,FALSE,included
4,12325,Breath,9,highSalienceAcc,High,Faster,Faster,0.401802975,-0.401802975,1,4,6,FALSE,included
4,12325,Breath,0,lowSalienceAcc,Low,NoChange,Faster,0.422912,0,0,5,4,FALSE,included
4,12325,Breath,1,lowSalienceAcc,Low,Faster,Faster,0.660005904,-0.660005904,1,4,5,FALSE,included
4,12325,Breath,2,lowSalienceAcc,Low,Faster,Faster,0.581129105,-0.581129105,1,5,6,FALSE,included
4,12325,Breath,3,lowSalienceAcc,Low,Faster,Faster,0.525950165,-0.525950165,1,5,4,FALSE,included
4,12325,Breath,4,lowSalienceAcc,Low,NoChange,Faster,0.483625193,0,0,4,5,FALSE,included
4,12325,Breath,5,lowSalienceAcc,Low,NoChange,Faster,0.579436274,0,0,5,3,FALSE,included
4,12325,Breath,6,lowSalienceAcc,Low,Faster,Faster,0.677482844,-0.677482844,1,4,5,FALSE,included
4,12325,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.640165249,-0.640165249,1,5,5,FALSE,included
4,12325,Breath,8,lowSalienceAcc,Low,Faster,Faster,0.613107195,-0.613107195,1,6,4,FALSE,included
4,12325,Breath,9,lowSalienceAcc,Low,Faster,Faster,0.589797196,-0.589797196,0,5,4,FALSE,included
4,12325,Breath,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,1,5,3,FALSE,included
4,12325,Breath,1,lowSalienceDec,Low,Slower,Slower,0.290866253,0.290866253,1,5,3,FALSE,included
4,12325,Breath,2,lowSalienceDec,Low,Slower,Slower,0.194847948,0.194847948,1,4,3,FALSE,included
4,12325,Breath,3,lowSalienceDec,Low,Slower,Slower,0.115692875,0.115692875,0,5,2,FALSE,included
4,12325,Breath,4,lowSalienceDec,Low,NoChange,Slower,0.254200718,0,1,5,3,FALSE,included
4,12325,Breath,5,lowSalienceDec,Low,NoChange,Slower,0.205495959,0,1,5,3,FALSE,included
4,12325,Breath,6,lowSalienceDec,Low,NoChange,Slower,0.16847008,0,0,5,3,FALSE,included
4,12325,Breath,7,lowSalienceDec,Low,Slower,Slower,0.236876035,0.236876035,1,4,3,FALSE,included
4,12325,Breath,8,lowSalienceDec,Low,Slower,Slower,0.208658445,0.208658445,1,5,3,FALSE,included
4,12325,Breath,9,lowSalienceDec,Low,Slower,Slower,0.18543084,0.18543084,0,5,3,FALSE,included
4,12325,Breath,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,0,5,4,FALSE,included
4,12325,Breath,1,highSalienceDec,High,Slower,Slower,0.660005904,0.660005904,1,5,3,FALSE,included
4,12325,Breath,2,highSalienceDec,High,Slower,Slower,0.581129105,0.581129105,0,6,4,FALSE,included
4,12325,Breath,3,highSalienceDec,High,NoChange,Slower,0.735375071,0,1,5,5,FALSE,included
4,12325,Breath,4,highSalienceDec,High,Slower,Slower,0.683184934,0.683184934,1,6,3,FALSE,included
4,12325,Breath,5,highSalienceDec,High,Slower,Slower,0.644533732,0.644533732,1,6,5,FALSE,included
4,12325,Breath,6,highSalienceDec,High,Slower,Slower,0.614546468,0.614546468,1,6,6,FALSE,included
4,12325,Breath,7,highSalienceDec,High,NoChange,Slower,0.58703827,0,0,6,6,FALSE,included
4,12325,Breath,8,highSalienceDec,High,Slower,Slower,0.647075779,0.647075779,0,6,6,FALSE,included
4,12325,Breath,9,highSalienceDec,High,Slower,Slower,0.702960885,0.702960885,1,6,6,FALSE,included
4,3391,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,6,5,FALSE,included
4,3391,Breath,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,0,5,5,FALSE,included
4,3391,Breath,2,highSalienceAcc,High,Faster,Faster,0.513886737,-0.513886737,1,6,5,FALSE,included
4,3391,Breath,3,highSalienceAcc,High,Faster,Faster,0.435497046,-0.435497046,1,6,6,FALSE,included
4,3391,Breath,4,highSalienceAcc,High,Faster,Faster,0.384343212,-0.384343212,1,6,6,FALSE,included
4,3391,Breath,5,highSalienceAcc,High,Faster,Faster,0.345862035,-0.345862035,0,6,6,FALSE,included
4,3391,Breath,6,highSalienceAcc,High,Faster,Faster,0.427640265,-0.427640265,1,6,6,FALSE,included
4,3391,Breath,7,highSalienceAcc,High,NoChange,Faster,0.397476628,0,1,6,6,FALSE,included
4,3391,Breath,8,highSalienceAcc,High,Faster,Faster,0.375239952,-0.375239952,1,6,6,FALSE,included
4,3391,Breath,9,highSalienceAcc,High,NoChange,Faster,0.35654385,0,1,6,6,FALSE,included
4,3391,Breath,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,6,6,FALSE,included
4,3391,Breath,1,highSalienceDec,High,Slower,Slower,0.290866253,0.290866253,0,5,6,FALSE,included
4,3391,Breath,2,highSalienceDec,High,NoChange,Slower,0.513886737,0,1,6,6,FALSE,included
4,3391,Breath,3,highSalienceDec,High,Slower,Slower,0.435497046,0.435497046,1,5,6,FALSE,included
4,3391,Breath,4,highSalienceDec,High,Slower,Slower,0.384343212,0.384343212,0,5,6,FALSE,included
4,3391,Breath,5,highSalienceDec,High,Slower,Slower,0.493176517,0.493176517,0,4,4,FALSE,included
4,3391,Breath,6,highSalienceDec,High,NoChange,Slower,0.616816792,0,1,5,5,FALSE,included
4,3391,Breath,7,highSalienceDec,High,Slower,Slower,0.561915027,0.561915027,1,5,4,FALSE,included
4,3391,Breath,8,highSalienceDec,High,Slower,Slower,0.524875641,0.524875641,1,5,4,FALSE,included
4,3391,Breath,9,highSalienceDec,High,Slower,Slower,0.495450923,0.495450923,0,6,5,FALSE,included
4,3391,Breath,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,0,4,5,FALSE,included
4,3391,Breath,1,lowSalienceDec,Low,NoChange,Slower,0.660005904,0,1,6,5,FALSE,included
4,3391,Breath,2,lowSalienceDec,Low,Slower,Slower,0.581129105,0.581129105,0,5,5,FALSE,included
4,3391,Breath,3,lowSalienceDec,Low,NoChange,Slower,0.735375071,0,0,5,5,FALSE,included
4,3391,Breath,4,lowSalienceDec,Low,Slower,Slower,0.882435715,0.882435715,1,6,5,FALSE,included
4,3391,Breath,5,lowSalienceDec,Low,Slower,Slower,0.832030078,0.832030078,1,5,4,FALSE,included
4,3391,Breath,6,lowSalienceDec,Low,Slower,Slower,0.793624886,0.793624886,0,5,4,FALSE,included
4,3391,Breath,7,lowSalienceDec,Low,Slower,Slower,0.875792557,0.875792557,1,4,3,FALSE,included
4,3391,Breath,8,lowSalienceDec,Low,Slower,Slower,0.845064717,0.845064717,0,5,4,FALSE,included
4,3391,Breath,9,lowSalienceDec,Low,Slower,Slower,0.911134201,0.911134201,0,5,4,FALSE,included
4,3391,Breath,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,5,4,FALSE,included
4,3391,Breath,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,0,5,5,FALSE,included
4,3391,Breath,2,lowSalienceAcc,Low,Faster,Faster,0.513886737,-0.513886737,1,5,5,FALSE,included
4,3391,Breath,3,lowSalienceAcc,Low,NoChange,Faster,0.435497046,0,1,5,5,FALSE,included
4,3391,Breath,4,lowSalienceAcc,Low,Faster,Faster,0.384343212,-0.384343212,1,5,5,FALSE,included
4,3391,Breath,5,lowSalienceAcc,Low,Faster,Faster,0.345862035,-0.345862035,0,6,5,FALSE,included
4,3391,Breath,6,lowSalienceAcc,Low,Faster,Faster,0.427640265,-0.427640265,0,6,5,FALSE,included
4,3391,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.522750692,-0.522750692,1,6,5,FALSE,included
4,3391,Breath,8,lowSalienceAcc,Low,Faster,Faster,0.48204568,-0.48204568,0,6,5,FALSE,included
4,3391,Breath,9,lowSalienceAcc,Low,NoChange,Faster,0.569325807,0,1,6,5,FALSE,included
4,3742,Visual,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,6,4,FALSE,included
4,3742,Visual,1,highSalienceDec,High,NoChange,Slower,0.290866253,0,1,5,4,FALSE,included
4,3742,Visual,2,highSalienceDec,High,Slower,Slower,0.194847948,0.194847948,1,6,3,FALSE,included
4,3742,Visual,3,highSalienceDec,High,NoChange,Slower,0.115692875,0,1,5,3,FALSE,included
4,3742,Visual,4,highSalienceDec,High,NoChange,Slower,0.04255853,0,1,4,3,FALSE,included
4,3742,Visual,5,highSalienceDec,High,Slower,Slower,-0.019543321,-0.019543321,0,5,3,FALSE,included
4,3742,Visual,6,highSalienceDec,High,Slower,Slower,0.109898414,0.109898414,1,4,3,FALSE,included
4,3742,Visual,7,highSalienceDec,High,Slower,Slower,0.070546672,0.070546672,0,4,3,FALSE,included
4,3742,Visual,8,highSalienceDec,High,Slower,Slower,0.141342806,0.141342806,0,3,3,FALSE,included
4,3742,Visual,9,highSalienceDec,High,Slower,Slower,0.224608451,0.224608451,1,5,3,FALSE,included
4,3742,Visual,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,5,3,FALSE,included
4,3742,Visual,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,0,5,3,FALSE,included
4,3742,Visual,2,lowSalienceAcc,Low,Faster,Faster,0.513886737,-0.513886737,1,6,3,FALSE,included
4,3742,Visual,3,lowSalienceAcc,Low,Faster,Faster,0.435497046,-0.435497046,1,5,3,FALSE,included
4,3742,Visual,4,lowSalienceAcc,Low,Faster,Faster,0.384343212,-0.384343212,0,4,3,FALSE,included
4,3742,Visual,5,lowSalienceAcc,Low,Faster,Faster,0.493176517,-0.493176517,1,3,3,FALSE,included
4,3742,Visual,6,lowSalienceAcc,Low,Faster,Faster,0.451196917,-0.451196917,0,4,3,FALSE,included
4,3742,Visual,7,lowSalienceAcc,Low,NoChange,Faster,0.533085944,0,0,4,3,FALSE,included
4,3742,Visual,8,lowSalienceAcc,Low,NoChange,Faster,0.646963273,0,1,4,3,FALSE,included
4,3742,Visual,9,lowSalienceAcc,Low,Faster,Faster,0.597773517,-0.597773517,1,6,3,FALSE,included
4,3742,Visual,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,1,6,2,FALSE,included
4,3742,Visual,1,lowSalienceDec,Low,Slower,Slower,0.290866253,0.290866253,0,5,2,FALSE,included
4,3742,Visual,2,lowSalienceDec,Low,Slower,Slower,0.513886737,0.513886737,0,3,2,FALSE,included
4,3742,Visual,3,lowSalienceDec,Low,Slower,Slower,0.695548754,0.695548754,1,6,2,FALSE,included
4,3742,Visual,4,lowSalienceDec,Low,Slower,Slower,0.627749276,0.627749276,0,3,2,FALSE,included
4,3742,Visual,5,lowSalienceDec,Low,NoChange,Slower,0.768756694,0,1,3,2,FALSE,included
4,3742,Visual,6,lowSalienceDec,Low,Slower,Slower,0.716545742,0.716545742,1,6,2,FALSE,included
4,3742,Visual,7,lowSalienceDec,Low,Slower,Slower,0.67763558,0.67763558,1,6,3,FALSE,included
4,3742,Visual,8,lowSalienceDec,Low,Slower,Slower,0.648556348,0.648556348,0,4,2,FALSE,included
4,3742,Visual,9,lowSalienceDec,Low,Slower,Slower,0.710888601,0.710888601,1,5,2,FALSE,included
4,3742,Visual,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,5,2,FALSE,included
4,3742,Visual,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,0,4,2,FALSE,included
4,3742,Visual,2,highSalienceAcc,High,Faster,Faster,0.513886737,-0.513886737,1,6,2,FALSE,included
4,3742,Visual,3,highSalienceAcc,High,Faster,Faster,0.435497046,-0.435497046,0,3,2,FALSE,included
4,3742,Visual,4,highSalienceAcc,High,Faster,Faster,0.585936155,-0.585936155,0,4,2,FALSE,included
4,3742,Visual,5,highSalienceAcc,High,NoChange,Faster,0.750771711,0,1,5,2,FALSE,included
4,3742,Visual,6,highSalienceAcc,High,Faster,Faster,0.689726922,-0.689726922,0,4,2,FALSE,included
4,3742,Visual,7,highSalienceAcc,High,Faster,Faster,0.811442121,-0.811442121,0,3,2,FALSE,included
4,3742,Visual,8,highSalienceAcc,High,Faster,Faster,0.926344398,-0.926344398,1,6,2,FALSE,included
4,3742,Visual,9,highSalienceAcc,High,Faster,Faster,0.881630864,-0.881630864,1,6,3,FALSE,included
4,3850,Breath,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,4,4,FALSE,included
4,3850,Breath,1,highSalienceDec,High,NoChange,Slower,0.290866253,0,1,4,4,FALSE,included
4,3850,Breath,2,highSalienceDec,High,Slower,Slower,0.194847948,0.194847948,0,4,4,FALSE,included
4,3850,Breath,3,highSalienceDec,High,Slower,Slower,0.370126814,0.370126814,1,4,4,FALSE,included
4,3850,Breath,4,highSalienceDec,High,Slower,Slower,0.306922398,0.306922398,1,4,4,FALSE,included
4,3850,Breath,5,highSalienceDec,High,Slower,Slower,0.263654541,0.263654541,1,4,4,FALSE,included
4,3850,Breath,6,highSalienceDec,High,Slower,Slower,0.228700435,0.228700435,0,4,4,FALSE,included
4,3850,Breath,7,highSalienceDec,High,Slower,Slower,0.306853224,0.306853224,1,3,4,FALSE,included
4,3850,Breath,8,highSalienceDec,High,NoChange,Slower,0.279386629,0,1,4,4,FALSE,included
4,3850,Breath,9,highSalienceDec,High,Slower,Slower,0.25838558,0.25838558,0,4,4,FALSE,included
4,3850,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,6,4,FALSE,included
4,3850,Breath,1,highSalienceAcc,High,NoChange,Faster,0.290866253,0,1,5,4,FALSE,included
4,3850,Breath,2,highSalienceAcc,High,NoChange,Faster,0.194847948,0,1,4,4,FALSE,included
4,3850,Breath,3,highSalienceAcc,High,Faster,Faster,0.115692875,-0.115692875,0,4,4,FALSE,included
4,3850,Breath,4,highSalienceAcc,High,Faster,Faster,0.254200718,-0.254200718,1,4,4,FALSE,included
4,3850,Breath,5,highSalienceAcc,High,NoChange,Faster,0.205495959,0,1,4,4,FALSE,included
4,3850,Breath,6,highSalienceAcc,High,Faster,Faster,0.16847008,-0.16847008,0,4,4,FALSE,included
4,3850,Breath,7,highSalienceAcc,High,Faster,Faster,0.236876035,-0.236876035,0,4,4,FALSE,included
